id,hour,day,month,price,temperature,distance,surge_multiplier,humidity
93042e53-064c-4b08-9f4a-b305eac4f048,21,29,11,21,41.97,2.61,1,0.55
8f5fea98-0990-46ac-b278-9f652dbf4dc3,13,29,11,33.5,40.29,3.22,1,0.6
221caa9d-2baf-4674-a4a7-ced17a5f4cdd,14,13,12,16.5,25.55,3.14,1,0.59
4a95877c-d103-43e2-a2e2-205969cbe4c6,21,29,11,22.5,41.97,2.94,1,0.55
5ff785ae-4fb3-4996-8d2f-2d1ce25393a6,22,16,12,16.5,42.38,3.05,1,0.77
fb6d4fcd-ee6a-471b-82bd-620377306d59,10,3,12,32,48.43,2.72,1,0.94
34989e81-5974-49a1-a02d-bccc39f49a5e,11,27,11,11,46.23,3.01,1,0.92
dd1da526-1cae-448a-991e-b21aaaa9fa41,5,30,11,6.5,33.78,0.54,1,0.75
3ff8a386-79d4-4a3b-b5db-6e4c8201e7b6,12,30,11,30,29.39,2.39,1,0.85
dc6a8b2a-d00a-467c-9e1c-de2fdd397c17,5,2,12,5,38.19,1.12,1,0.83
dae9c67c-058d-4f7a-ab8d-b65f7d7f4c6a,5,13,12,15,20.07,3.37,1,0.56
26ba7112-932e-4c3e-9006-262a0964b2f8,11,1,12,26,32.31,3.1,1,0.79
ba3b1b41-bc3e-4ba3-98b7-422ceca3f2d8,13,1,12,34,35.95,3.05,1,0.72
2ea4bdf4-a682-4854-bc6a-9fa36bd329f9,13,26,11,10.5,41.43,3.44,1,0.92
e93a773c-c739-4a8e-a5e5-25e73f442ac1,9,13,12,10.5,20.23,3.53,1,0.66
49f49eb1-ede5-4ef8-8a08-f0713b22e86e,12,1,12,11,32.07,1.25,1,0.79
fdebfa66-d9e7-4ee9-ac3f-2eeb32783ffb,13,28,11,16.5,35.98,2.63,1,0.7
e96c0199-7943-4893-b8c7-f1df40e220b2,4,29,11,8.5,38.18,1.56,1,0.7
04ecc854-ac99-4f44-a527-f739911c46cc,21,17,12,13.5,40.47,3.76,1,0.71
60386f2a-bbc3-46c1-985d-75274edabd3b,12,16,12,11,41.09,1.38,1,0.71
0217f19a-c656-41a2-aee1-c13af08bce21,7,29,11,38.5,38.8,3.26,1,0.68
c9579453-fcfd-41d1-a50f-4c3b7f46e41e,23,29,11,23,40.29,2.66,1,0.59
476fc746-8a08-468d-9b5b-f286677e6997,14,30,11,13.5,37.28,1.75,1,0.7
93d20b3e-0685-42fd-9c3c-19e01c207b46,2,3,12,7,46.78,1.21,1,0.96
f4ed5bf4-7803-4c89-a6a6-ddc399871e9a,1,29,11,16.5,38.42,3.06,1,0.72
67347666-5d58-4dfb-a7ad-6e0c82549989,4,4,12,9.5,42.08,2.98,1,0.65
226a8a53-53b1-4c19-be38-33c56aa366d4,19,2,12,34.5,49.88,2.33,1,0.93
43f58fe7-ae5e-41c9-9b56-02d76b69c88f,10,3,12,6.5,48.43,2.89,1,0.94
e13082bc-d431-4a71-9fb4-f333a946e29b,0,17,12,7,40.93,4.25,1,0.9
4ada2232-5e7d-41fe-a9c4-8ea50ea76bde,7,18,12,31.5,31.71,2.86,1,0.61
97b9e234-7768-469f-b97e-47c68bd960e7,20,27,11,9.5,43.02,1.41,1,0.69
7f71c6bc-063f-4adc-a31a-f21713f15299,9,14,12,7,27.77,1.03,1,0.8
3f507063-ab4c-4f98-bba4-3649b0ff716f,9,16,12,34,42.34,4.56,1,0.68
d365caeb-c105-4615-9ac1-1f4ab85e7d88,4,17,12,15,40.08,1.64,1,0.9
e656f6a1-8752-4c9b-b54b-b3b3e2946f10,15,2,12,38.5,45.4,5.28,1,0.92
c5343b25-018d-4a26-8c64-5bf7fc30237c,4,29,11,12,38.18,1.34,1,0.7
54f609b6-8493-4e99-8887-5dfaa76e16aa,18,3,12,8,54.62,1.64,1,0.51
cf59f6c8-968e-48de-aba1-d46f5569f5a0,15,17,12,10.5,36.87,3.13,1,0.87
9a686bbd-062e-478d-a20a-2d27d8f6c66b,13,3,12,9,49.34,1.81,1,0.92
3658f5c0-f589-40bc-9712-4c3cc4a0bf4a,2,29,11,27.5,37.92,0.72,1,0.71
5d4a82fd-24f0-4667-9de4-47fb2ab4b263,15,26,11,10.5,44.15,2.5,1,0.93
004d8691-a0a3-463a-8fb9-2757ca9b39ef,9,18,12,16.5,26.21,3.14,1,0.51
707ab06c-f155-48b6-aedb-1a4619dcb597,5,14,12,31.5,30.87,2.8,1,0.7
4929b90e-b60f-46d2-8e2f-ba11369ef675,6,18,12,16.5,33.71,2.69,1,0.65
6ce2e2cc-0df0-4dc7-840e-b3bcc3ccbeb8,14,27,11,8,42.01,1.14,1,0.91
8fcdb1c9-9bdc-44a6-bead-ba847bbe0071,18,13,12,7,32.67,2.23,1,0.53
1e9865a9-4f5e-4047-86e1-eb4ed8a0eea2,13,26,11,9,41.43,1.23,1,0.92
29d15a6f-9493-41b4-8dc3-2be8e69b73f2,5,30,11,10.5,33.78,1.16,1,0.75
064ef019-f4d5-4a48-ab2b-d4a2ae1ab8e2,11,28,11,30,35.54,2.63,1.75,0.73
2b8b3993-b89b-4c27-909d-b7dc6042888e,22,13,12,10.5,31.98,0.66,1,0.61
0688eb63-7ca3-4c59-beca-a2cd69216c4a,12,1,12,9,32.07,2.32,1,0.79
1655dac1-92de-44a5-94a2-b50019e9ea02,10,27,11,7.5,45.45,1.41,1,0.93
5e833ea2-7af2-4547-b0c7-6438017a469b,17,30,11,8,41.46,1.46,1,0.57
a24d90e3-08e5-4f83-a006-657b1f095062,10,2,12,12,38.92,1.5,1,0.93
2d5fdeb3-31eb-4468-8998-a70f78d75b8d,1,2,12,27.5,35.52,1.85,1,0.82
f7fc3d3b-6c61-49c3-b64f-fac96db4f1f2,2,29,11,6.5,37.92,0.7,1,0.71
096588af-095b-403f-bb33-776b9783b975,10,14,12,31.5,27.71,2.88,1,0.79
29e43ab3-5225-4314-ac7f-9005cb21fefa,8,2,12,9.5,38.95,3.15,1,0.88
d02ebfe9-0144-47f9-8143-0cd55a6922b5,12,15,12,10.5,47.21,2.31,1,0.88
b0f6e3df-1991-48fe-af6e-4530448992c9,17,18,12,9,30.78,2.11,1,0.4
7d2f46ab-5e60-41e6-94eb-7679d35cc9d2,5,17,12,22.5,39.27,3.31,1,0.9
5b819922-a506-4df3-964a-ef03e676af9e,13,29,11,11,40.29,2.8,1,0.6
cc3f74cb-1d27-4b67-9b05-2899d620404e,9,17,12,16.5,35.84,0.59,1,0.94
54b7509c-3b20-4504-81cd-dd2af111a1e4,18,27,11,13.5,41.82,1.51,1,0.73
3c47ccc3-c182-4fc6-a79d-a7c51efe897c,10,29,11,19.5,37.92,2.52,1,0.67
519f70f9-0517-41f0-83b0-fc056bf47c83,8,30,11,16.5,30.09,1.45,1,0.85
2d901b65-64eb-4d79-88c5-882f25928f50,17,16,12,10.5,42.81,3.23,1,0.75
3ca60b8a-1ae3-41ca-974c-6ee906575661,20,13,12,20.5,33.15,2.32,1,0.57
7673df70-cf62-401f-ab8d-d5f4185bbba6,17,27,11,16.5,41.34,1.12,1,0.78
1d118bde-24c8-4f94-b0a9-d7165365e937,22,27,11,5,40.88,1.27,1,0.68
106dc15e-3460-4f2c-ad9c-1b95f25df21d,23,16,12,9.5,41.29,1.61,1,0.86
46299741-822e-4dd8-8237-061e553c47a4,12,14,12,15,27.93,1.21,1,0.81
33b4cafb-8781-47da-894d-980f09fbd123,6,16,12,11,40.36,1,1,0.69
ba825bd9-a7b2-429c-a50e-ee05d377689d,0,18,12,40.5,37.97,5.56,1,0.7
414ea792-5179-464b-abcf-c0f69017d7ef,11,26,11,16.5,41.22,1.5,1,0.91
d33f4658-1e10-4f0f-8631-f87286bc634b,8,15,12,13.5,46.81,2.94,1.25,0.89
2d5d56f7-c43e-43e1-89e8-9465a05a382e,14,26,11,9.5,43.51,1.64,1,0.93
7fb38b8b-ba37-4f85-824e-7593219d2bf0,21,29,11,13.5,41.97,1.41,1,0.55
8e3ec4b0-9443-4f44-8fae-1042eb725f78,4,29,11,10.5,38.18,3.05,1,0.7
14a9d029-1857-4f40-b7fc-93d649bc36c8,22,2,12,12,49.5,1.3,1,0.92
d1dc52eb-d97d-4b81-b8cb-4af51215d715,18,26,11,34,45.46,3.39,1,0.86
fb157cb7-0c59-419f-8ff0-2c3ecb1494e2,18,13,12,5,32.67,1.32,1,0.53
2cac0f31-534d-41df-8bd9-eb1f6950c2d2,15,15,12,22.5,50.71,3.41,1,0.83
a07e09c2-63fe-4e04-b602-1c733a269114,1,15,12,8.5,41.77,1.36,1,0.87
b2a6ec55-dc8f-4d42-9b67-f38f5650e9ae,6,2,12,16.5,37.96,2.02,1,0.84
13398d8a-cde1-48c4-8dfb-82393e0e5aa4,21,29,11,11.5,41.97,2.72,1,0.55
9e46ce43-7b6c-4909-84f3-843130950ec9,10,28,11,22.5,34.4,2.35,1,0.78
9786a5cb-e585-4499-ad51-824fc0aed8bd,7,30,11,16,30.42,1.16,1,0.85
df42eb91-3aa4-4cda-8c6b-f6046b19105f,21,26,11,8.5,45.32,1.97,1,0.84
28901a28-8d35-4d80-ac3c-6fab9651a230,0,27,11,7,44.52,2.66,1,0.91
a3fd7df0-116f-4441-a093-d5c6221b2fbf,12,28,11,7,36.53,2.26,1,0.71
e1a61bff-820b-49aa-ac4a-e516854f74e2,19,16,12,15,43.06,2.58,1,0.71
445affc0-4de9-43b2-b2c8-b5161785c1b2,16,17,12,27,37.62,0.72,1,0.88
d730db3d-6a38-4918-b732-191e98333996,5,27,11,8,43.57,0.92,1,0.91
aaf7715d-977f-4ee7-b32e-c1403eebfdf8,18,3,12,15,54.62,0.49,1,0.51
fad02ee8-be33-49a5-b027-4e1fcdf8f807,12,18,12,13.5,24.61,1.53,1,0.5
aa04f705-4eb7-4787-8a58-22ed918c05f4,14,1,12,22.5,36.99,4.04,1,0.68
2741e9d3-cfd8-4c1a-aea6-1d039c7d5723,8,27,11,7.5,44.29,1.16,1,0.92
5c82b6c6-ec8c-40dd-acd0-c03c8294ac23,22,16,12,10.5,42.38,1.9,1,0.77
ccbc43aa-e409-456c-a218-9c953d16d435,12,3,12,22.5,48.63,1.55,1.25,0.92
ce5f3c36-8db2-46c3-a36a-943f8e5e0b7a,14,14,12,21.5,36.08,2.67,1,0.7
10f1e3a4-b444-40a2-90b4-2f57dc262c06,14,29,11,7,41.39,1.22,1,0.58
679be499-c89b-4c07-a195-2158ad28e758,11,14,12,26,27.83,0.63,1,0.8
1dc49531-f4fc-417b-93fe-f80d57f13661,3,3,12,45.5,48.12,5.23,1,0.95
1fb13149-bfc5-4fce-ac4e-d4ba2f75228e,13,1,12,8.5,35.95,2.38,1,0.72
2005a9db-a5f2-4b10-9545-5efefec91e38,18,17,12,8,38.75,1.56,1,0.84
08a1952d-7440-4877-b5b3-d1426959823e,20,13,12,30,33.15,2.24,1,0.57
14c10aff-0d9c-44a4-a756-e3729a549090,18,18,12,30,30.8,2.54,1,0.41
5b3c5501-27dd-45a2-83fb-a4c822361f70,11,16,12,13.5,40.13,1.72,1,0.74
953d8e2e-f952-4311-9260-94f0a47b5c01,1,3,12,29.5,47.93,1.97,1,0.95
b9d3e480-e4a9-40ce-88dc-1fa0bc988cce,16,29,11,32.5,43.91,2.72,1,0.52
223ba5e0-bd06-46f2-8378-7f657e383103,16,1,12,7,40.01,0.58,1,0.61
f2ff71a1-1726-4d75-8426-d13f019aa6dc,17,18,12,10,30.78,2.67,1,0.4
7e831dbd-2ccb-44de-8c68-29917e38ca67,2,18,12,32.5,37.06,2.95,1,0.69
91c56608-2e42-4601-862a-4a94b5796c79,13,18,12,11.5,24.61,0.54,1,0.51
2ecc5b21-0ae9-4619-808e-98c69adffb0a,16,2,12,16.5,46.52,1.05,1,0.94
0fd3243a-b3fe-4499-b478-7430666c523e,18,15,12,10.5,53.51,1.25,1,0.67
efcebcf2-4241-4268-bd0f-8d1ac7b74afc,18,13,12,14,32.67,1.56,1,0.53
17f49b92-1eb0-4395-ae50-ce5a35584df1,23,26,11,10.5,44.34,1.06,1,0.91
516ee523-0ffc-4eb3-984e-45d27b9b7f37,20,30,11,16.5,40.86,1.21,1,0.58
3d45f162-ba56-4d0c-a1a7-c5d9604527ad,23,26,11,23.5,44.34,3.22,1,0.91
5b71e274-c60a-4309-8999-9cd2b9a243a7,14,26,11,19.5,43.51,2.42,1,0.93
b48de42d-785c-4990-87b8-62b9e5c48a1e,23,28,11,17,39.35,2.66,1,0.69
add670c8-e6d2-4163-9edc-e734a1bbd977,1,3,12,11.5,47.93,2.8,1,0.95
442c96fc-d3cd-462e-a160-aec12cdb00ef,11,17,12,30.5,34.87,2.21,1,0.93
6dbf8632-034d-47c9-a3bd-eaafd35d687e,7,2,12,16.5,38.41,2.44,1,0.85
f32f6308-5c54-44a7-a38d-2d8c147c9392,17,28,11,10.5,40.77,0.99,1,0.63
a8721dc9-74a6-4f95-8a30-3b3e514261d6,13,29,11,13.5,40.29,1.06,1,0.6
1147b810-382a-4503-948d-e76c89d1c419,20,27,11,13.5,43.02,2.14,1,0.69
212d2cf5-0a80-4276-b007-88513d46b63f,16,13,12,9.5,30.46,0.92,1,0.56
39bec72d-32ef-41ba-b18e-aee3d622c91c,6,2,12,34,37.96,3.15,1,0.84
3bb5c5c1-46f6-40bc-9e65-f4a69801badf,18,15,12,8,53.51,1.03,1,0.67
b2178c3f-b240-4c42-a2c0-0f091eb596bb,16,14,12,11,43,1.16,1,0.58
32f38590-dbf0-403d-9811-8f1edd09c196,2,18,12,27.5,37.06,2.96,1,0.69
6ebec139-9ee7-4a80-95db-e70e616436a6,10,3,12,7,48.43,1.45,1,0.94
c2ccf879-9e04-42e6-9104-7cea79398767,16,30,11,11,40.13,1.9,1,0.62
ab527caa-5825-45af-a353-eac5c0b70dbe,8,14,12,10.5,28.2,3.07,1,0.79
3670c3dd-0432-4ef8-9fbc-cdc899b8127e,18,28,11,16,40.92,3.15,1,0.64
3b3aac71-b659-41a9-8696-88ccc839aff9,4,13,12,7,23.19,0.72,1,0.46
8f6c3159-ea86-459c-a6ab-4f024c4fca7e,14,18,12,16.5,26.47,1.01,1,0.46
54c6833d-272a-4fe1-880e-60989ed6f9c3,17,27,11,31.5,41.34,2.66,1,0.78
84e71dfc-f204-42b7-89fe-285d7985f18c,18,27,11,13.5,41.82,1.15,1,0.73
5f43a5df-ae32-4aaa-8325-5f61f9a93f03,5,30,11,13.5,33.78,1.21,1,0.75
cd004313-39e4-4db6-b576-4d4b87cdaf54,18,27,11,38.5,41.82,3.16,1,0.73
9381589e-0d53-4c38-8aaa-71da6bba8520,1,27,11,3,43.61,1.45,1,0.94
d4fdf721-83c1-4462-9c07-f0cb445ab3dc,2,27,11,3.5,43.58,1.57,1,0.94
c99bca57-d079-446c-87d3-727aca79035a,3,2,12,24,37.11,3.01,1,0.84
e2d93522-c3d4-4851-a906-00477d3ce02c,22,1,12,16,37.93,1.34,1,0.71
e6035a76-bf25-40a2-b053-c287b9cb074a,17,2,12,19.5,46.78,3.3,1,0.96
7f01b5e4-dfb2-41a5-a2af-6504e21e595b,3,15,12,10.5,42.85,3.23,1,0.92
e8c852f4-1a56-4fb2-81f4-563de7e9e296,13,30,11,5,31.8,0.75,1,0.83
47bfe5fa-2247-4d30-8701-9b1f7759f5d1,20,30,11,9,40.86,1.41,1,0.58
01f6ddfb-6f36-4420-92ef-b0bf2f0fdb4a,12,29,11,31.5,38.35,2.8,1,0.64
bef2bb7e-4835-44e1-807a-51ab3b3ad157,18,16,12,26,42.82,0.86,1,0.77
314e2791-d68e-4f40-91b0-a724ed33f855,13,2,12,19.5,43.57,2.88,1,0.92
68f2a3b2-41e4-4e8d-9bb5-cf0d1152e25f,20,15,12,34,51.15,3.22,1,0.62
591a553e-64c3-49da-9b05-c1f9a323cc9d,13,28,11,11,35.98,1.12,1,0.7
d2f71548-70f9-40c4-b531-b35271fcf91a,17,28,11,16.5,40.77,1.74,1,0.63
564a126c-7333-4f48-b0fa-15d1c3668365,22,16,12,8.5,42.38,1.68,1,0.77
fde95189-7204-48b2-b138-787c70a534bf,10,14,12,13.5,27.71,2.31,1,0.79
5d19b87a-1caa-495c-b636-c3fe8547a562,20,3,12,26,52.9,2.45,1,0.5
85b0f77d-def8-489b-9203-928a65766782,11,18,12,16,24.71,7.46,1,0.51
e0b4cbf2-e5d2-44e7-9172-a17094bd83be,6,18,12,8.5,33.71,1.89,1,0.65
2fbe8a69-8e9d-44f4-80be-a6098e9ac3c5,4,17,12,9,40.08,1.68,1,0.9
ec2ed437-9bf6-48fd-8d85-cd15a5e7f15d,16,1,12,7,40.01,0.56,1,0.61
f4af3fd7-00a4-4999-b779-c913cc3237d9,0,30,11,19.5,38.6,2.25,1,0.62
9a4fa426-d083-4469-8da8-3ccefa2d257f,22,16,12,27.5,42.38,0.65,1,0.77
e15c0b4e-812c-4332-8aef-0c3a8bce263a,16,28,11,41.5,41.16,4.55,1,0.61
f0d6a06c-7303-41ce-b1d6-8dcd5cc112d5,2,14,12,11,31.54,3.45,1,0.67
f0e70cf6-be12-442c-bd50-f92b8508ffc1,22,27,11,25,40.88,1.56,1,0.68
4ec5d0ef-a6c5-4808-944c-d6adff91c0ac,10,30,11,3,29.68,2.31,1,0.85
10491933-df31-46df-9309-2e9d7f794434,15,26,11,34,44.15,4.76,1,0.93
a7e2a3e5-bba0-4908-9674-f42978c191a0,2,17,12,17.5,40.39,1.49,1,0.91
44154000-9853-416c-9f65-d37e7baec6d7,10,1,12,8.5,32.05,1.5,1,0.81
6dbe09d6-bd52-4ed1-9444-54b1abd67c5d,17,18,12,27.5,30.78,3.1,1,0.4
8cb04226-8058-46a8-be75-16680186b017,9,15,12,7,46.62,1.01,1,0.88
77b7e042-54a3-454a-8749-e7e127ee1884,15,1,12,19.5,39.33,3.17,1,0.62
076c2d40-3533-4805-98b8-ade60c8fcc65,20,13,12,13.5,33.15,2.33,1,0.57
0f4186f6-63f1-4f67-b047-9425bf4e9b7b,3,3,12,10.5,48.12,0.54,1,0.95
38ce4629-2bab-4fef-a101-728bf2d06378,6,15,12,17,45.84,3.08,1,0.92
f1c3cdf3-6bff-4b81-a8eb-8bb5798f7402,16,2,12,19.5,46.52,2.94,1,0.94
f6987885-4369-4e2b-b66b-34776e82b403,10,28,11,11,34.4,1.47,1,0.78
ab9bc2f5-af6f-405b-9837-dd55ee906b12,11,26,11,8,41.22,1.11,1,0.91
d7b83be3-f9c1-4395-8b18-c301c35161d5,15,27,11,22.5,40.49,2.38,1,0.89
29940d14-0249-4003-bd34-8450a2c59d6f,15,18,12,10,27.41,1.9,1,0.46
3adf9d54-2138-402c-b5a1-964f271590d3,10,29,11,8,37.92,1.11,1,0.67
0354517b-6c09-46be-a7ef-47289dee7c0d,15,27,11,10.5,40.49,1.05,1,0.89
738e4c12-ea9f-4efd-8cb2-3d1028cb2451,4,15,12,7,43.94,1.43,1,0.95
547fa7f3-195e-4a8b-a0d7-a21e9735ebdc,0,28,11,5,39.13,1.15,1,0.73
78319d7d-de8c-4496-9e5a-77531aaa6f0c,17,13,12,27,31.24,1.16,1,0.54
e3033543-d3d4-4ddc-9b8d-c8396e96f5a4,10,26,11,12.5,41.4,4.4,1,0.92
4a772a7c-8358-40e6-9b6c-49500a57146c,22,29,11,22.5,40.39,2.4,1,0.58
bf5c6989-e9d8-4ba4-95e3-d98a82f5f514,20,14,12,16.5,45.35,2.98,1,0.57
adf0a8c0-dfc5-4272-9ca6-c48976ee6183,9,17,12,17.5,35.84,2.33,1,0.94
e2400f08-5081-4fd7-aae6-df93423c000f,17,2,12,27.5,46.78,3.06,1,0.96
18d374be-868d-4736-af97-ec1bbe40a4f7,0,14,12,9.5,31.25,2.82,1,0.64
b02a6180-ffdf-4574-87d2-71cd23234328,14,28,11,19.5,39.02,3.01,1,0.65
b460d159-5916-468e-a9e4-bf2a2afbf2eb,5,27,11,29,43.57,2.48,1,0.91
5f6e9621-94da-46a4-84d2-2d4b3b02775b,21,14,12,26,42.91,1.41,1,0.66
a84addbd-77e8-4e03-8197-b9c109129601,7,1,12,9,34.37,2.82,1,0.78
4112cfc2-2b3e-4721-952b-265c680f6136,18,17,12,9,38.75,3.5,1,0.84
d9f2318f-13ff-4dd7-b110-5ade213bec6b,22,27,11,22.5,40.88,1.36,1,0.68
586d84d4-5a88-4322-96d2-bea194d0cc54,12,13,12,30,20.01,2.23,1,0.65
02f9face-da30-42cd-99b6-9618e7391c5b,1,15,12,10,41.77,2.72,1,0.87
6ac6bbc4-4fc7-4a56-a1e6-0cf8cc707932,18,29,11,32,43.65,2.74,1,0.52
2024e66b-d56a-4146-817d-c7b883973f61,8,18,12,27.5,29.36,0.43,1,0.54
4b117248-530a-4234-a571-6ac4c6fc7c45,14,29,11,13.5,41.39,1.32,1,0.58
3832c816-16fb-4491-9843-2c1e83d42ebd,0,29,11,5,39.41,1.52,1,0.69
f7b698aa-2826-432b-9b4f-39bb7ccc5421,22,1,12,8.5,37.93,1.79,1,0.71
b5c2620e-5318-4e14-8683-20ed70c4a274,20,17,12,11,40.4,0.72,1,0.72
c32aae82-fcc9-441d-9533-40d93a6861f3,10,14,12,5,27.71,1.15,1,0.79
21459cc2-c2c7-4396-beba-ef4bed655a66,0,27,11,7,44.52,0.72,1,0.91
7a9bf609-0749-44cc-8d8a-c6458ec19372,8,29,11,19.5,38.61,2.02,1.25,0.68
e9cfceea-1b27-4c5b-8346-841a20ad272d,12,28,11,28.5,36.53,2.61,1,0.71
d35ddc48-f9e0-4ec9-950a-381ed929c596,18,28,11,9.5,40.92,2.32,1,0.64
33108221-56f8-4920-bfea-b88e5ed8ca37,22,1,12,22.5,37.93,2.37,1,0.71
58ec2487-8619-4f33-8cdd-2960416a4f55,22,16,12,13,42.38,4.48,1,0.77
2a9f0f1f-a7cc-4994-957f-d8841b017ec0,19,14,12,27.5,45.82,0.62,1,0.53
ac2eae56-9d2d-4647-a40a-fd42924b295a,14,16,12,13,42.21,5.56,1,0.71
e6d11a6b-a416-46aa-a81b-79a7774872a9,2,29,11,15,37.92,2.5,1,0.71
c81766ea-c2c4-4a8d-a9a8-6b884191ddbd,6,1,12,34,34.59,2.98,1,0.78
13162387-8c95-4c8a-bb40-cdfa1094a779,4,16,12,7,40.7,2.85,1,0.69
7125eaf1-d036-4227-a6f5-30057b4fdad9,18,26,11,9,45.46,3.35,1,0.86
c2a3f5ed-1f8d-41eb-a0c8-6fdd7c7d8e89,4,29,11,7,38.18,3.15,1,0.7
f2f7fc1c-f6a3-4a0c-b17e-1e3bde84b69e,10,17,12,9,35.45,2.78,1,0.94
3d1f94ad-567f-46b3-a6ed-99f8e0dfceca,11,18,12,9,24.71,1.72,1,0.51
c259314e-b630-4157-a1d1-544f0008860d,13,2,12,7.5,43.57,1.45,1,0.92
d070b1d0-e729-4f88-be84-66c7e0b8f536,3,17,12,7,40.45,3.2,1,0.91
826b44ad-b98b-4da0-b3df-cb410e0e23fb,11,1,12,27.5,32.31,1.74,1,0.79
3ce83132-b66f-4d18-9996-3d3fc9ccb4a2,5,2,12,22.5,38.19,2.36,1,0.83
d1e378ad-8d23-40e1-9ee6-d902e9414aff,21,30,11,26,40.33,0.75,1,0.6
54ce424e-3810-464f-8ba9-905824cbdb18,14,30,11,13.5,37.28,1.28,1,0.7
740c76f4-de34-4796-a05c-e42cf27c1475,6,27,11,16,43.03,0.49,1,0.93
24a83b0a-de7d-42dc-82c8-93a47bb15d08,0,14,12,34,31.25,3.05,1,0.64
34828cce-eb18-4ccd-893a-30884617d7e3,4,3,12,15.5,47.71,5.7,1,0.94
fb797e89-430b-4465-a7a5-b1c219c5381f,17,29,11,27.5,43.91,1.48,1,0.5
84449fe8-314f-401f-88f7-de5a79b277b0,16,14,12,32.5,43,3.76,1,0.58
b7a57a32-6bbd-4b43-8f74-1efa50ada421,7,26,11,19.5,42.02,2.72,1,0.91
c48f63c0-282c-4982-aa48-1cbff28857d0,5,18,12,7,36.27,1.21,1,0.66
af7d99f9-c683-4f41-b810-16dd860ae019,15,17,12,10,36.87,3.08,1,0.87
0507c82a-4a6c-4b8d-8bda-e566511fc116,10,17,12,7,35.45,1.05,1,0.94
41e19bf0-7599-4398-bb9c-e10681ec8c08,11,26,11,11.5,41.22,2.84,1,0.91
638089f1-f680-4de4-8642-e6ce23206e8a,2,3,12,42.5,46.78,4.04,1,0.96
e385eee9-f67c-48f8-8071-0d5ae1d00bce,6,16,12,12,40.36,3.23,1,0.69
981fb091-e88f-45f3-8ac6-530fec6c1346,15,14,12,23,40.9,2.79,1,0.64
fff333e0-2174-43ce-aa75-3d49d40bfc56,3,4,12,26,45.16,2.47,1,0.6
1f60b138-1701-4985-bcb1-8e7e2da5670d,23,13,12,7,31.41,3.06,1,0.62
f32db51a-b106-4929-af4e-a13da64326fc,12,14,12,26,27.93,1,1,0.81
47aa4fc9-cb0b-4718-9d50-25ac6326205b,18,27,11,16,41.82,2.8,1,0.73
493d8b99-7c48-4556-807f-9de75dea2ec3,11,26,11,27.5,41.22,1.78,1,0.91
3892a6ce-0705-44ef-a1d5-9eb14dff95cf,16,1,12,8.5,40.01,2.46,1,0.61
d1d358f2-fc92-4725-ae61-6afd78851937,16,18,12,8,28.58,0.55,1,0.44
982b5497-c02d-4a15-9477-5ba722029f29,1,30,11,17.5,37.95,1.16,1,0.65
229b5aab-10e5-4e46-91d9-28d19f9f86e1,11,18,12,19.5,24.71,1.34,1,0.51
6bef53bf-ec34-461f-ada1-6c4875dd0061,5,4,12,20.5,41.47,3.3,1,0.64
c6ad922c-8166-48c2-b689-217daee0d838,4,29,11,16.5,38.18,0.64,1,0.7
60ddaafb-2296-4ed9-8d8e-317042cfb6fa,13,18,12,13.5,24.61,1.13,1,0.51
027652f8-6916-438e-ab2f-0b734a1f720a,3,29,11,52.5,37.44,1.06,2,0.7
f2542abe-9f45-4bdb-8a84-a086c0d15c72,15,29,11,7,43,3.09,1,0.54
88887277-4e96-41c2-b024-f07da4f7f9b1,7,1,12,26,34.37,1.03,1,0.78
796f0934-96f1-40e5-9aa8-0a6f0f76e012,23,29,11,22.5,40.29,1.74,1,0.59
a813de2b-bc3c-49ed-bee1-ad2949aec3b7,10,28,11,13.5,34.4,1.71,1,0.78
d092cad1-68f6-413f-9144-b108f69a238a,8,15,12,35,46.81,3.45,1,0.89
de735053-3609-4cf9-a936-3d650ec1268e,1,1,12,5,37.75,1.34,1,0.66
491f0226-deb6-4784-9e1d-40eae7d30641,21,13,12,27.5,32.6,1.71,1,0.58
32213818-68b6-4a17-a040-69f29382bc8d,11,28,11,8,35.54,1.5,1,0.73
0f1b3b57-2953-4557-89b9-970ddd8b5cb2,9,30,11,5,30.04,3.49,1,0.85
1cc0461f-3fb3-4dbb-81b0-29e056692a0f,2,17,12,11,40.39,1.07,1,0.91
03aa1bfe-0bd5-4f0e-a949-56d78dd7b103,0,3,12,7,48.45,2.54,1,0.95
6123719a-165d-472e-acd6-9e52e3ca8d48,15,30,11,8.5,39.79,2.17,1,0.62
cdb68e24-5063-43b4-b660-ddd7e73f4b09,17,14,12,14,44.89,2.48,1,0.54
0cc5d6c3-b51a-445c-9b4a-f37f13a3b94b,22,2,12,17,49.5,1.11,1,0.92
d4b32ba8-a3bf-43f3-b9b0-7297877b2227,23,16,12,13.5,41.29,5.27,1,0.86
038b801f-09e4-4b63-b16a-6d0f73eafc53,23,28,11,38,39.35,3.07,1,0.69
8d5183cf-00dd-4724-a98f-ef33822fd0a6,0,1,12,13.5,38.72,1.01,1,0.64
60c8ea55-f54d-4443-83de-60a5a0d7a10f,9,14,12,26,27.77,1.97,1,0.8
0499608b-3f34-4e9a-b25a-3c698e93373d,13,14,12,27.5,30.58,3.14,1,0.8
